MSN,year,quantity
LOICB,2013,22836.0
LORCB,2013,16443.0
LOTCB,2013,59898.0
LOTXB,2013,59898.0
LUACB,2013,477.0
LUICB,2013,154.0
LUTCB,2013,631.0
LUTXB,2013,631.0
MBICB,2013,0.0
MGACB,2013,53610.0
MGCCB,2013,63.0
MGICB,2013,699.0
MGTCB,2013,54372.0
MGTXB,2013,54372.0
MMTCB,2013,51340.0
MSICB,2013,0.0
NAICB,2013,0.0
NGACB,2013,11.0
NGCCB,2013,1884.0
NGEIB,2013,0.0
NGICB,2013,390.0
NGRCB,2013,585.0
NGTCB,2013,2871.0
NGTPB,2013,2.0
NGTXB,2013,2871.0
NNTCB,2013,197.0
NUEGB,2013,0.0
NUETB,2013,0.0
OHICB,2013,0.0
OPICB,2013,12925.0
OPTCB,2013,12925.0
OPTXB,2013,12925.0
P1ICB,2013,20017.0
P1TCB,2013,20630.0
P1TXB,2013,20630.0
PAACB,2013,165032.0
PACCB,2013,3837.0
PAEIB,2013,69920.0
PAICB,2013,24373.0
PARCB,2013,839.0
PATCB,2013,264000.0
PATPB,2013,187.4
PATXB,2013,194080.0
PCCCB,2013,0.0
PCEIB,2013,0.0
PCICB,2013,2156.0
PCTCB,2013,2156.0
PCTXB,2013,2156.0
PLICB,2013,0.0
PMTCB,2013,260441.0
PPICB,2013,0.0
PPTCB,2013,0.0
PQACB,2013,18.0
PQCCB,2013,2302.0
PQICB,2013,5.0
PQRCB,2013,838.0
PQTCB,2013,3163.0
PQTXB,2013,3163.0
PYICB,2013,0.0
PYTCB,2013,0.0
RETCB,2013,25956.0
RFACB,2013,5530.0
RFCCB,2013,0.0
RFEIB,2013,57940.0
RFICB,2013,1780.0
RFTCB,2013,65250.0
RFTXB,2013,7310.0
SFCCB,2013,1762.0
SFEIB,2013,0.0
SFINB,2013,365.0
SFRCB,2013,547.0
SFTCB,2013,2674.0
SGICB,2013,12789.0
SNICB,2013,0.0
SOCCB,2013,1632.0
SOEGB,2013,186.0
SOICB,2013,0.0
SORCB,2013,4238.0
SOTCB,2013,6056.0
SOTXB,2013,5871.0
TEACB,2013,165043.0
TEAPB,2013,117.1
TECCB,2013,40590.0
TECPB,2013,28.8
TEEIB,2013,92322.0
TEICB,2013,65419.0
TEIPB,2013,46.4
TERCB,2013,30848.0
TERPB,2013,21.9
TETCB,2013,301900.0
TETGR,2013,4.06
TETPB,2013,214.3
TETXB,2013,301900.0
TNACB,2013,165043.0
TNCCB,2013,19972.0
TNICB,2013,42583.0
TNRCB,2013,14404.0
TNTXB,2013,242002.0
TPOPP,2013,1409.0
UOICB,2013,139.0
USICB,2013,0.0
WDCCB,2013,47.0
WDEIB,2013,0.0
WDICB,2013,22.0
WDRCB,2013,388.0
WDTCB,2013,456.0
WSCCB,2013,3167.0
WSEIB,2013,519.0
WSICB,2013,4014.0
WSTCB,2013,7700.0
WWCCB,2013,3214.0
WWEIB,2013,519.0
WWICB,2013,4036.0
WWTCB,2013,8156.0
WWTXB,2013,7637.0
WXICB,2013,0.0
WYCCB,2013,0.0
WYEGB,2013,4802.0
WYICB,2013,0.0
WYTCB,2013,4802.0
WYTXB,2013,0.0
ABICB,2014,-1.0
ARICB,2014,4495.0
ARTCB,2014,4495.0
ARTXB,2014,4495.0
AVACB,2014,140.0
AVTCB,2014,140.0
AVTXB,2014,140.0
BDACB,2014,620.0
BDLCB,2014,5.0
BDTCB,2014,620.0
BFLCB,2014,5.0
BFTCB,2014,3916.0
BMTCB,2014,11624.0
BQICB,2014,0.0
BQTCB,2014,0.0
BYICB,2014,0.0
BYTCB,2014,0.0
CLACB,2014,0.0
CLCCB,2014,0.0
CLEIB,2014,15873.0
CLICB,2014,1368.0
CLKCB,2014,0.0
CLOCB,2014,1368.0
CLRCB,2014,0.0
CLTCB,2014,17241.0
CLTXB,2014,1368.0
COICB,2014,0.0
DFACB,2014,9171.0
DFCCB,2014,1862.0
DFEIB,2014,11845.0
DFICB,2014,2261.0
DFRCB,2014,0.0
DFTCB,2014,25139.0
DFTXB,2014,13294.0
DKEIB,2014,11845.0
DMTCB,2014,24518.0
ELEXB,2014,0.0
ELIMB,2014,0.0
ELISB,2014,0.0
ELNIB,2014,0.0
EMACB,2014,3235.0
EMCCB,2014,4.0
EMICB,2014,52.0
EMLCB,2014,0.0
EMTCB,2014,3291.0
EQICB,2014,0.0
EQTCB,2014,0.0
ESACB,2014,0.0
ESCCB,2014,10925.0
ESICB,2014,12590.0
ESRCB,2014,8816.0
ESTCB,2014,32330.0
ESTXB,2014,32330.0
EYICB,2014,0.0
EYTCB,2014,0.0
FFTCB,2014,267251.0
FNICB,2014,0.0
FOICB,2014,0.0
FSICB,2014,0.0
GDPRX,2014,74491.0
GECCB,2014,6.0
GEEGB,2014,2414.0
GEICB,2014,2.0
GERCB,2014,0.0
GETCB,2014,2422.0
GETXB,2014,8.0
HLACB,2014,13.0
HLCCB,2014,2504.0
HLICB,2014,20.0
HLRCB,2014,847.0
HLTCB,2014,3383.0
HLTXB,2014,3383.0
HYCCB,2014,0.0
HYEGB,2014,397.0
HYICB,2014,498.0
HYTCB,2014,895.0
HYTXB,2014,498.0
IQICB,2014,0.0
IQTCB,2014,0.0
IYICB,2014,0.0
IYTCB,2014,0.0
JFACB,2014,89198.0
JFTCB,2014,89198.0
JFTXB,2014,89198.0
KSCCB,2014,0.0
KSICB,2014,0.0
KSRCB,2014,0.0
KSTCB,2014,0.0
KSTXB,2014,0.0
LOACB,2014,0.0
LOCCB,2014,20207.0
LOICB,2014,23286.0
LORCB,2014,16306.0
LOTCB,2014,59799.0
LOTXB,2014,59799.0
LUACB,2014,425.0
LUICB,2014,160.0
LUTCB,2014,585.0
LUTXB,2014,585.0
MBICB,2014,0.0
MGACB,2014,53868.0
MGCCB,2014,60.0
MGICB,2014,865.0
MGTCB,2014,54793.0
MGTXB,2014,54793.0
MMTCB,2014,51502.0
MSICB,2014,0.0
NAICB,2014,0.0
NGACB,2014,1.0
NGCCB,2014,1852.0
NGEIB,2014,0.0
NGICB,2014,385.0
NGRCB,2014,559.0
NGTCB,2014,2796.0
NGTPB,2014,2.0
NGTXB,2014,2796.0
NNTCB,2014,167.0
NUEGB,2014,0.0
NUETB,2014,0.0
OHICB,2014,0.0
OPICB,2014,11866.0
OPTCB,2014,11866.0
OPTXB,2014,11866.0
P1ICB,2014,18615.0
P1TCB,2014,19181.0
P1TXB,2014,19181.0
PAACB,2014,158145.0
PACCB,2014,4426.0
PAEIB,2014,66960.0
PAICB,2014,23375.0
PARCB,2014,847.0
PATCB,2014,253754.0
PATPB,2014,179.3
PATXB,2014,186794.0
PCCCB,2014,0.0
PCEIB,2014,0.0
PCICB,2014,2094.0
PCTCB,2014,2094.0
PCTXB,2014,2094.0
PLICB,2014,0.0
PMTCB,2014,249843.0
PPICB,2014,0.0
PPTCB,2014,0.0
PQACB,2014,13.0
PQCCB,2014,2504.0
PQICB,2014,20.0
PQRCB,2014,847.0
PQTCB,2014,3383.0
PQTXB,2014,3383.0
PYICB,2014,0.0
PYTCB,2014,0.0
RETCB,2014,27997.0
RFACB,2014,5330.0
RFCCB,2014,0.0
RFEIB,2014,55115.0
RFICB,2014,1614.0
RFTCB,2014,62060.0
RFTXB,2014,6945.0
SFCCB,2014,1742.0
SFEIB,2014,0.0
SFINB,2014,362.0
SFRCB,2014,526.0
SFTCB,2014,2630.0
SGICB,2014,12533.0
SNICB,2014,0.0
SOCCB,2014,2168.0
SOEGB,2014,373.0
SOICB,2014,0.0
SORCB,2014,5012.0
SOTCB,2014,7553.0
SOTXB,2014,7180.0
TEACB,2014,158146.0
TEAPB,2014,111.7
TECCB,2014,41137.0
TECPB,2014,29.1
TEEIB,2014,92130.0
TEICB,2014,64558.0
TEIPB,2014,45.6
TERCB,2014,31407.0
TERPB,2014,22.2
TETCB,2014,295248.0
TETGR,2014,3.96
TETPB,2014,208.6
TETXB,2014,295248.0
TNACB,2014,158146.0
TNCCB,2014,20929.0
TNICB,2014,41272.0
TNRCB,2014,15101.0
TNTXB,2014,235449.0
TPOPP,2014,1415.0
UOICB,2014,-666.0
USICB,2014,0.0
WDCCB,2014,49.0
WDEIB,2014,0.0
WDICB,2014,23.0
WDRCB,2014,392.0
WDTCB,2014,463.0
WSCCB,2014,3246.0
WSEIB,2014,609.0
WSICB,2014,3389.0
WSTCB,2014,7245.0
WWCCB,2014,3295.0
WWEIB,2014,609.0
WWICB,2014,3412.0
WWTCB,2014,7708.0
WWTXB,2014,7099.0
WXICB,2014,0.0
WYCCB,2014,0.0
WYEGB,2014,5503.0
WYICB,2014,0.0
WYTCB,2014,5503.0
WYTXB,2014,0.0
ABICB,2015,-3.0
ARICB,2015,4232.0
ARTCB,2015,4232.0
ARTXB,2015,4232.0
AVACB,2015,47.0
AVTCB,2015,47.0
AVTXB,2015,47.0
BDACB,2015,867.0
BDLCB,2015,5.0
BDTCB,2015,867.0
BFLCB,2015,5.0
BFTCB,2015,4855.0
BMTCB,2015,12075.0
BQICB,2015,0.0
BQTCB,2015,0.0
BYICB,2015,0.0
BYTCB,2015,0.0
CLACB,2015,0.0
CLCCB,2015,0.0
CLEIB,2015,14495.0
CLICB,2015,1136.0
CLKCB,2015,0.0
CLOCB,2015,1136.0
CLRCB,2015,0.0
CLTCB,2015,15632.0
CLTXB,2015,1136.0
COICB,2015,0.0
DFACB,2015,11808.0
DFCCB,2015,1298.0
DFEIB,2015,12297.0
DFICB,2015,1851.0
DFRCB,2015,2.0
DFTCB,2015,27255.0
DFTXB,2015,14958.0
DKEIB,2015,12297.0
DMTCB,2015,26388.0
ELEXB,2015,0.0
ELIMB,2015,0.0
ELISB,2015,0.0
ELNIB,2015,0.0
EMACB,2015,3769.0
EMCCB,2015,111.0
EMICB,2015,102.0
EMLCB,2015,0.0
EMTCB,2015,3983.0
EQICB,2015,0.0
EQTCB,2015,0.0
ESACB,2015,0.0
ESCCB,2015,10831.0
ESICB,2015,12609.0
ESRCB,2015,9012.0
ESTCB,2015,32453.0
ESTXB,2015,32453.0
EYICB,2015,0.0
EYTCB,2015,0.0
FFTCB,2015,269568.0
FNICB,2015,0.0
FOICB,2015,0.0
FSICB,2015,0.0
GDPRX,2015,77177.0
GECCB,2015,6.0
GEEGB,2015,2147.0
GEICB,2015,2.0
GERCB,2015,0.0
GETCB,2015,2154.0
GETXB,2015,8.0
HLACB,2015,13.0
HLCCB,2015,2319.0
HLICB,2015,32.0
HLRCB,2015,505.0
HLTCB,2015,2868.0
HLTXB,2015,2868.0
HYCCB,2015,0.0
HYEGB,2015,584.0
HYICB,2015,546.0
HYTCB,2015,1129.0
HYTXB,2015,546.0
IQICB,2015,0.0
IQTCB,2015,0.0
IYICB,2015,0.0
IYTCB,2015,0.0
JFACB,2015,92249.0
JFTCB,2015,92249.0
JFTXB,2015,92249.0
KSCCB,2015,0.0
KSICB,2015,0.0
KSRCB,2015,0.0
KSTCB,2015,0.0
KSTXB,2015,0.0
LOACB,2015,0.0
LOCCB,2015,19734.0
LOICB,2015,22973.0
LORCB,2015,16420.0
LOTCB,2015,59127.0
LOTXB,2015,59127.0
LUACB,2015,454.0
LUICB,2015,177.0
LUTCB,2015,630.0
LUTXB,2015,630.0
MBICB,2015,0.0
MGACB,2015,52895.0
MGCCB,2015,1563.0
MGICB,2015,1437.0
MGTCB,2015,55895.0
MGTXB,2015,55895.0
MMTCB,2015,51913.0
MSICB,2015,0.0
NAICB,2015,0.0
NGACB,2015,2.0
NGCCB,2015,1874.0
NGEIB,2015,0.0
NGICB,2015,434.0
NGRCB,2015,562.0
NGTCB,2015,2871.0
NGTPB,2015,2.0
NGTXB,2015,2871.0
NNTCB,2015,196.0
NUEGB,2015,0.0
NUETB,2015,0.0
OHICB,2015,0.0
OPICB,2015,12005.0
OPTCB,2015,12005.0
OPTXB,2015,12005.0
P1ICB,2015,18563.0
P1TCB,2015,19064.0
P1TXB,2015,19064.0
PAACB,2015,161860.0
PACCB,2015,5180.0
PAEIB,2015,67284.0
PAICB,2015,23759.0
PARCB,2015,507.0
PATCB,2015,258589.0
PATPB,2015,181.7
PATXB,2015,191306.0
PCCCB,2015,0.0
PCEIB,2015,0.0
PCICB,2015,2150.0
PCTCB,2015,2150.0
PCTXB,2015,2150.0
PLICB,2015,0.0
PMTCB,2015,253740.0
PPICB,2015,0.0
PPTCB,2015,0.0
PQACB,2015,13.0
PQCCB,2015,2319.0
PQICB,2015,32.0
PQRCB,2015,505.0
PQTCB,2015,2868.0
PQTXB,2015,2868.0
PYICB,2015,0.0
PYTCB,2015,0.0
RETCB,2015,29428.0
RFACB,2015,4394.0
RFCCB,2015,0.0
RFEIB,2015,54987.0
RFICB,2015,1876.0
RFTCB,2015,61257.0
RFTXB,2015,6271.0
SFCCB,2015,1747.0
SFEIB,2015,0.0
SFINB,2015,405.0
SFRCB,2015,524.0
SFTCB,2015,2675.0
SGICB,2015,12152.0
SNICB,2015,0.0
SOCCB,2015,2267.0
SOEGB,2015,507.0
SOICB,2015,4.0
SORCB,2015,5581.0
SOTCB,2015,8360.0
SOTXB,2015,7853.0
TEACB,2015,161862.0
TEAPB,2015,113.7
TECCB,2015,41330.0
TECPB,2015,29.0
TEEIB,2015,91579.0
TEICB,2015,64233.0
TEIPB,2015,45.1
TERCB,2015,31571.0
TERPB,2015,22.2
TETCB,2015,298997.0
TETGR,2015,3.87
TETPB,2015,210.1
TETXB,2015,298997.0
TNACB,2015,161862.0
TNCCB,2015,21597.0
TNICB,2015,41260.0
TNRCB,2015,15151.0
TNTXB,2015,239870.0
TPOPP,2015,1423.0
UOICB,2015,-145.0
USICB,2015,0.0
WDCCB,2015,2.0
WDEIB,2015,0.0
WDICB,2015,23.0
WDRCB,2015,14.0
WDTCB,2015,38.0
WSCCB,2015,3183.0
WSEIB,2015,853.0
WSICB,2015,3146.0
WSTCB,2015,7182.0
WWCCB,2015,3185.0
WWEIB,2015,853.0
WWICB,2015,3169.0
WWTCB,2015,7220.0
WWTXB,2015,6368.0
WXICB,2015,0.0
WYCCB,2015,0.0
WYEGB,2015,5710.0
WYICB,2015,0.0
WYTCB,2015,5710.0
WYTXB,2015,0.0
ABICB,2016,-2.0
ARICB,2016,2739.0
ARTCB,2016,2739.0
ARTXB,2016,2739.0
AVACB,2016,35.0
AVTCB,2016,35.0
AVTXB,2016,35.0
BDACB,2016,1227.0
BDLCB,2016,6.0
BDTCB,2016,1227.0
BFLCB,2016,6.0
BFTCB,2016,5234.0
BMTCB,2016,13414.0
BQICB,2016,0.0
BQTCB,2016,0.0
BYICB,2016,0.0
BYTCB,2016,0.0
CLACB,2016,0.0
CLCCB,2016,0.0
CLEIB,2016,16160.0
CLICB,2016,271.0
CLKCB,2016,0.0
CLOCB,2016,271.0
CLRCB,2016,0.0
CLTCB,2016,16431.0
CLTXB,2016,271.0
COICB,2016,0.0
DFACB,2016,12544.0
DFCCB,2016,904.0
DFEIB,2016,11726.0
DFICB,2016,939.0
DFRCB,2016,0.0
DFTCB,2016,26113.0
DFTXB,2016,14387.0
DKEIB,2016,11726.0
DMTCB,2016,24886.0
ELEXB,2016,0.0
ELIMB,2016,0.0
ELISB,2016,0.0
ELNIB,2016,0.0
EMACB,2016,3788.0
EMCCB,2016,112.0
EMICB,2016,100.0
EMLCB,2016,0.0
EMTCB,2016,4000.0
EQICB,2016,0.0
EQTCB,2016,0.0
ESACB,2016,0.0
ESCCB,2016,10616.0
ESICB,2016,12701.0
ESRCB,2016,8911.0
ESTCB,2016,32228.0
ESTXB,2016,32228.0
EYICB,2016,0.0
EYTCB,2016,0.0
FFTCB,2016,268020.0
FNICB,2016,0.0
FOICB,2016,0.0
FSICB,2016,0.0
GDPRX,2016,79094.0
GECCB,2016,6.0
GEEGB,2016,2401.0
GEICB,2016,2.0
GERCB,2016,0.0
GETCB,2016,2409.0
GETXB,2016,8.0
HLACB,2016,11.0
HLCCB,2016,2327.0
HLICB,2016,39.0
HLRCB,2016,691.0
HLTCB,2016,3068.0
HLTXB,2016,3068.0
HYCCB,2016,0.0
HYEGB,2016,490.0
HYICB,2016,348.0
HYTCB,2016,839.0
HYTXB,2016,348.0
IQICB,2016,0.0
IQTCB,2016,0.0
IYICB,2016,0.0
IYTCB,2016,0.0
JFACB,2016,91487.0
JFTCB,2016,91487.0
JFTXB,2016,91487.0
KSCCB,2016,0.0
KSICB,2016,0.0
KSRCB,2016,0.0
KSTCB,2016,0.0
KSTXB,2016,0.0
LOACB,2016,0.0
LOCCB,2016,19612.0
LOICB,2016,23464.0
LORCB,2016,16463.0
LOTCB,2016,59540.0
LOTXB,2016,59540.0
LUACB,2016,420.0
LUICB,2016,183.0
LUTCB,2016,603.0
LUTXB,2016,603.0
MBICB,2016,0.0
MGACB,2016,53713.0
MGCCB,2016,1585.0
MGICB,2016,1420.0
MGTCB,2016,56718.0
MGTXB,2016,56718.0
MMTCB,2016,52718.0
MSICB,2016,0.0
NAICB,2016,0.0
NGACB,2016,2.0
NGCCB,2016,2339.0
NGEIB,2016,0.0
NGICB,2016,81.0
NGRCB,2016,560.0
NGTCB,2016,2982.0
NGTPB,2016,2.1
NGTXB,2016,2982.0
NNTCB,2016,162.0
NUEGB,2016,0.0
NUETB,2016,0.0
OHICB,2016,0.0
OPICB,2016,12889.0
OPTCB,2016,12889.0
OPTXB,2016,12889.0
P1ICB,2016,17962.0
P1TCB,2016,18416.0
P1TXB,2016,18416.0
PAACB,2016,163300.0
PACCB,2016,4816.0
PAEIB,2016,64923.0
PAICB,2016,22925.0
PARCB,2016,691.0
PATCB,2016,256655.0
PATPB,2016,179.6
PATXB,2016,191732.0
PCCCB,2016,0.0
PCEIB,2016,0.0
PCICB,2016,2150.0
PCTCB,2016,2150.0
PCTXB,2016,2150.0
PLICB,2016,0.0
PMTCB,2016,251427.0
PPICB,2016,0.0
PPTCB,2016,0.0
PQACB,2016,11.0
PQCCB,2016,2327.0
PQICB,2016,39.0
PQRCB,2016,691.0
PQTCB,2016,3068.0
PQTXB,2016,3068.0
PYICB,2016,0.0
PYTCB,2016,0.0
RETCB,2016,32376.0
RFACB,2016,5091.0
RFCCB,2016,0.0
RFEIB,2016,53197.0
RFICB,2016,2565.0
RFTCB,2016,60853.0
RFTXB,2016,7656.0
SFCCB,2016,2213.0
SFEIB,2016,0.0
SFINB,2016,77.0
SFRCB,2016,530.0
SFTCB,2016,2820.0
SGICB,2016,12823.0
SNICB,2016,0.0
SOCCB,2016,2577.0
SOEGB,2016,817.0
SOICB,2016,19.0
SORCB,2016,6400.0
SOTCB,2016,9813.0
SOTXB,2016,8996.0
TEACB,2016,163302.0
TEAPB,2016,114.3
TECCB,2016,41486.0
TECPB,2016,29.0
TEEIB,2016,91768.0
TEICB,2016,63102.0
TEIPB,2016,44.2
TERCB,2016,32506.0
TERPB,2016,22.7
TETCB,2016,300396.0
TETGR,2016,3.8
TETPB,2016,210.2
TETXB,2016,300396.0
TNACB,2016,163302.0
TNCCB,2016,21874.0
TNICB,2016,39637.0
TNRCB,2016,16043.0
TNTXB,2016,240856.0
TPOPP,2016,1429.0
UOICB,2016,69.0
USICB,2016,0.0
WDCCB,2016,2.0
WDEIB,2016,0.0
WDICB,2016,23.0
WDRCB,2016,10.0
WDTCB,2016,35.0
WSCCB,2016,3732.0
WSEIB,2016,1076.0
WSICB,2016,3337.0
WSTCB,2016,8146.0
WWCCB,2016,3734.0
WWEIB,2016,1076.0
WWICB,2016,3360.0
WWTCB,2016,8181.0
WWTXB,2016,7105.0
WXICB,2016,0.0
WYCCB,2016,0.0
WYEGB,2016,5900.0
WYICB,2016,0.0
WYTCB,2016,5900.0
WYTXB,2016,0.0
ABICB,2017,-2.0
ARICB,2017,2530.0
ARTCB,2017,2530.0
ARTXB,2017,2530.0
AVACB,2017,50.0
AVTCB,2017,50.0
AVTXB,2017,50.0
BDACB,2017,1483.0
BDLCB,2017,7.0
BDTCB,2017,1483.0
BFLCB,2017,7.0
BFTCB,2017,5529.0
BMTCB,2017,10944.0
BQICB,2017,0.0
BQTCB,2017,0.0
BYICB,2017,0.0
BYTCB,2017,0.0
CLACB,2017,0.0
CLCCB,2017,0.0
CLEIB,2017,14948.0
CLICB,2017,0.0
CLKCB,2017,0.0
CLOCB,2017,0.0
CLRCB,2017,0.0
CLTCB,2017,14948.0
CLTXB,2017,0.0
COICB,2017,0.0
DFACB,2017,12365.0
DFCCB,2017,1181.0
DFEIB,2017,12053.0
DFICB,2017,1789.0
DFRCB,2017,1.0
DFTCB,2017,27390.0
DFTXB,2017,15336.0
DKEIB,2017,12053.0
DMTCB,2017,25907.0
ELEXB,2017,0.0
ELIMB,2017,0.0
ELISB,2017,0.0
ELNIB,2017,0.0
EMACB,2017,3822.0
EMCCB,2017,115.0
EMICB,2017,103.0
EMLCB,2017,0.0
EMTCB,2017,4039.0
EQICB,2017,0.0
EQTCB,2017,0.0
ESACB,2017,0.0
ESCCB,2017,10515.0
ESICB,2017,12327.0
ESRCB,2017,8972.0
ESTCB,2017,31814.0
ESTXB,2017,31814.0
EYICB,2017,0.0
EYTCB,2017,0.0
FFTCB,2017,276376.0
FNICB,2017,0.0
FOICB,2017,0.0
FSICB,2017,0.0
GDPRX,2017,81040.0
GECCB,2017,6.0
GEEGB,2017,2972.0
GEICB,2017,2.0
GERCB,2017,0.0
GETCB,2017,2980.0
GETXB,2017,8.0
HLACB,2017,0.0
HLCCB,2017,3025.0
HLICB,2017,217.0
HLRCB,2017,580.0
HLTCB,2017,3821.0
HLTXB,2017,3821.0
HYCCB,2017,0.0
HYEGB,2017,269.0
HYICB,2017,339.0
HYTCB,2017,609.0
HYTXB,2017,339.0
IQICB,2017,0.0
IQTCB,2017,0.0
IYICB,2017,0.0
IYTCB,2017,0.0
JFACB,2017,97496.0
JFTCB,2017,97496.0
JFTXB,2017,97496.0
KSCCB,2017,0.0
KSICB,2017,0.0
KSRCB,2017,0.0
KSTCB,2017,0.0
KSTXB,2017,0.0
LOACB,2017,0.0
LOCCB,2017,19659.0
LOICB,2017,23048.0
LORCB,2017,16776.0
LOTCB,2017,59482.0
LOTXB,2017,59482.0
LUACB,2017,392.0
LUICB,2017,168.0
LUTCB,2017,560.0
LUTXB,2017,560.0
MBICB,2017,0.0
MGACB,2017,53362.0
MGCCB,2017,1610.0
MGICB,2017,1432.0
MGTCB,2017,56404.0
MGTXB,2017,56404.0
MMTCB,2017,52364.0
MSICB,2017,0.0
NAICB,2017,0.0
NGACB,2017,2.0
NGCCB,2017,2385.0
NGEIB,2017,0.0
NGICB,2017,83.0
NGRCB,2017,558.0
NGTCB,2017,3027.0
NGTPB,2017,2.1
NGTXB,2017,3027.0
NNTCB,2017,163.0
NUEGB,2017,0.0
NUETB,2017,0.0
OHICB,2017,0.0
OPICB,2017,13179.0
OPTCB,2017,13179.0
OPTXB,2017,13179.0
P1ICB,2017,18009.0
P1TCB,2017,18451.0
P1TXB,2017,18451.0
PAACB,2017,170880.0
PACCB,2017,5816.0
PAEIB,2017,64830.0
PAICB,2017,24681.0
PARCB,2017,581.0
PATCB,2017,266787.0
PATPB,2017,187.1
PATXB,2017,201956.0
PCCCB,2017,0.0
PCEIB,2017,0.0
PCICB,2017,2131.0
PCTCB,2017,2131.0
PCTXB,2017,2131.0
PLICB,2017,0.0
PMTCB,2017,261264.0
PPICB,2017,0.0
PPTCB,2017,0.0
PQACB,2017,0.0
PQCCB,2017,3025.0
PQICB,2017,217.0
PQRCB,2017,580.0
PQTCB,2017,3821.0
PQTXB,2017,3821.0
PYICB,2017,0.0
PYTCB,2017,0.0
RETCB,2017,32014.0
RFACB,2017,7215.0
RFCCB,2017,0.0
RFEIB,2017,52777.0
RFICB,2017,3233.0
RFTCB,2017,63225.0
RFTXB,2017,10448.0
SFCCB,2017,2258.0
SFEIB,2017,0.0
SFINB,2017,78.0
SFRCB,2017,528.0
SFTCB,2017,2865.0
SGICB,2017,12574.0
SNICB,2017,0.0
SOCCB,2017,3314.0
SOEGB,2017,1612.0
SOICB,2017,23.0
SORCB,2017,7629.0
SOTCB,2017,12579.0
SOTXB,2017,10967.0
TEACB,2017,170882.0
TEAPB,2017,119.9
TECCB,2017,42989.0
TECPB,2017,30.2
TEEIB,2017,91296.0
TEICB,2017,60499.0
TEIPB,2017,42.4
TERCB,2017,34020.0
TERPB,2017,23.9
TETCB,2017,308389.0
TETGR,2017,3.81
TETPB,2017,216.3
TETXB,2017,308389.0
TNACB,2017,170882.0
TNCCB,2017,23330.0
TNICB,2017,37452.0
TNRCB,2017,17244.0
TNTXB,2017,248907.0
TPOPP,2017,1426.0
UOICB,2017,607.0
USICB,2017,0.0
WDCCB,2017,6.0
WDEIB,2017,0.0
WDICB,2017,68.0
WDRCB,2017,32.0
WDTCB,2017,106.0
WSCCB,2017,3547.0
WSEIB,2017,1762.0
WSICB,2017,1.0
WSTCB,2017,5310.0
WWCCB,2017,3553.0
WWEIB,2017,1762.0
WWICB,2017,68.0
WWTCB,2017,5415.0
WWTXB,2017,3653.0
WXICB,2017,0.0
WYCCB,2017,0.0
WYEGB,2017,4902.0
WYICB,2017,0.0
WYTCB,2017,4902.0
WYTXB,2017,0.0
ABICB,2018,-12.0
ARICB,2018,2074.0
ARTCB,2018,2074.0
ARTXB,2018,2074.0
AVACB,2018,109.0
AVTCB,2018,109.0
AVTXB,2018,109.0
BDACB,2018,1402.0
BDLCB,2018,7.0
BDTCB,2018,1402.0
BFLCB,2018,7.0
BFTCB,2018,5349.0
BMTCB,2018,10700.0
BQICB,2018,0.0
BQTCB,2018,0.0
BYICB,2018,0.0
BYTCB,2018,0.0
CLACB,2018,0.0
CLCCB,2018,0.0
CLEIB,2018,14367.0
CLICB,2018,0.0
CLKCB,2018,0.0
CLOCB,2018,0.0
CLRCB,2018,0.0
CLTCB,2018,14367.0
CLTXB,2018,0.0
COICB,2018,0.0
DFACB,2018,15024.0
DFCCB,2018,1361.0
DFEIB,2018,12407.0
DFICB,2018,1515.0
DFRCB,2018,0.0
DFTCB,2018,30307.0
DFTXB,2018,17900.0
DKEIB,2018,12407.0
DMTCB,2018,28906.0
ELEXB,2018,0.0
ELIMB,2018,0.0
ELISB,2018,0.0
ELNIB,2018,0.0
EMACB,2018,3719.0
EMCCB,2018,117.0
EMICB,2018,105.0
EMLCB,2018,0.0
EMTCB,2018,3941.0
EQICB,2018,0.0
EQTCB,2018,0.0
ESACB,2018,0.0
ESCCB,2018,10349.0
ESICB,2018,12261.0
ESRCB,2018,9249.0
ESTCB,2018,31858.0
ESTXB,2018,31858.0
EYICB,2018,0.0
EYTCB,2018,0.0
FFTCB,2018,275212.0
FNICB,2018,0.0
FOICB,2018,0.0
FSICB,2018,0.0
GDPRX,2018,82204.0
GECCB,2018,6.0
GEEGB,2018,1002.0
GEICB,2018,2.0
GERCB,2018,0.0
GETCB,2018,1010.0
GETXB,2018,8.0
HLACB,2018,0.0
HLCCB,2018,2843.0
HLICB,2018,408.0
HLRCB,2018,455.0
HLTCB,2018,3706.0
HLTXB,2018,3706.0
HYCCB,2018,0.0
HYEGB,2018,565.0
HYICB,2018,314.0
HYTCB,2018,879.0
HYTXB,2018,314.0
IQICB,2018,0.0
IQTCB,2018,0.0
IYICB,2018,0.0
IYTCB,2018,0.0
JFACB,2018,98918.0
JFTCB,2018,98918.0
JFTXB,2018,98918.0
KSCCB,2018,0.0
KSICB,2018,0.0
KSRCB,2018,0.0
KSTCB,2018,0.0
KSTXB,2018,0.0
LOACB,2018,0.0
LOCCB,2018,18804.0
LOICB,2018,22279.0
LORCB,2018,16806.0
LOTCB,2018,57889.0
LOTXB,2018,57889.0
LUACB,2018,379.0
LUICB,2018,158.0
LUTCB,2018,537.0
LUTXB,2018,537.0
MBICB,2018,0.0
MGACB,2018,52254.0
MGCCB,2018,1638.0
